OID_,Name,FolderPath,SymbolID,AltMode,Base,Clamped,Extruded,Snippet,PopupInfo,Shape_Length,Subway_Group,Subway Group
1,G,Document/Folder,0,-1,0.0,0,0,,,0.007230510809975,,G
2,G,Document/Folder,0,-1,0.0,0,0,,,0.011428230145519,,G
3,Q,Document/Folder,0,-1,0.0,0,0,,,0.006214916221717,,"N, Q, R, W"
4,M,Document/Folder,0,-1,0.0,0,0,,,0.005762538707439,,"B, D, F, M"
5,M,Document/Folder,0,-1,0.0,0,0,,,0.008097112029278,,"B, D, F, M"
6,M,Document/Folder,0,-1,0.0,0,0,,,0.008235207140235,,"B, D, F, M"
7,G,Document/Folder,0,-1,0.0,0,0,,,0.008613270200706,,G
8,G,Document/Folder,0,-1,0.0,0,0,,,0.002377503500887,,G
9,S,Document/Folder,0,-1,0.0,0,0,,,0.007335518553042,,S
10,A,Document/Folder,0,-1,0.0,0,0,,,0.016575449595434,,"A, C, E"
11,S,Document/Folder,0,-1,0.0,0,0,,,0.008361945187737,,S
12,S,Document/Folder,0,-1,0.0,0,0,,,0.007435159373976,,S
13,B-D,Document/Folder,0,-1,0.0,0,0,,,0.007684101739352,,"B, D, F, M"
14,B-D,Document/Folder,0,-1,0.0,0,0,,,0.001379534557684,,"B, D, F, M"
15,B-D-F-M,Document/Folder,0,-1,0.0,0,0,,,0.001674465870348,,"B, D, F, M"
16,R,Document/Folder,0,-1,0.0,0,0,,,0.004057384830138,,"N, Q, R, W"
17,N-Q-R,Document/Folder,0,-1,0.0,0,0,,,0.00382277589042,,"N, Q, R, W"
18,N-Q,Document/Folder,0,-1,0.0,0,0,,,0.002533036929843,,"N, Q, R, W"
19,N-R,Document/Folder,0,-1,0.0,0,0,,,0.00531975592929,,"N, Q, R, W"
20,F,Document/Folder,0,-1,0.0,0,0,,,0.011764399341125,,"B, D, F, M"
21,F,Document/Folder,0,-1,0.0,0,0,,,0.007935532970314,,"B, D, F, M"
22,N-R,Document/Folder,0,-1,0.0,0,0,,,0.007084699844519,,"N, Q, R, W"
23,F-M,Document/Folder,0,-1,0.0,0,0,,,0.009470065223266,,"B, D, F, M"
24,F-M,Document/Folder,0,-1,0.0,0,0,,,0.007731342658354,,"B, D, F, M"
25,E,Document/Folder,0,-1,0.0,0,0,,,0.010224273050338,,"A, C, E"
26,E,Document/Folder,0,-1,0.0,0,0,,,0.007445199640362,,"A, C, E"
27,7,Document/Folder,0,-1,0.0,0,0,,,0.007123487289812,,7
28,7,Document/Folder,0,-1,0.0,0,0,,,0.00686486300624,,7
29,A,Document/Folder,0,-1,0.0,0,0,,,0.008619838367832,,"A, C, E"
30,A,Document/Folder,0,-1,0.0,0,0,,,0.006619425952172,,"A, C, E"
31,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.008534189116749,,"J, Z"
32,A,Document/Folder,0,-1,0.0,0,0,,,0.002205210381783,,"A, C, E"
33,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.007215959180515,,"J, Z"
34,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.007323993463071,,"J, Z"
35,A,Document/Folder,0,-1,0.0,0,0,,,0.007354393016714,,"A, C, E"
36,M,Document/Folder,0,-1,0.0,0,0,,,0.008784911868997,,"B, D, F, M"
37,7,Document/Folder,0,-1,0.0,0,0,,,0.005036228745978,,7
38,E,Document/Folder,0,-1,0.0,0,0,,,0.007731354991194,,"A, C, E"
39,E,Document/Folder,0,-1,0.0,0,0,,,0.008308898925259,,"A, C, E"
40,L,Document/Folder,0,-1,0.0,0,0,,,0.007923818168067,,L
41,M,Document/Folder,0,-1,0.0,0,0,,,0.007365936180544,,"B, D, F, M"
42,L,Document/Folder,0,-1,0.0,0,0,,,0.005287697554884,,L
43,M,Document/Folder,0,-1,0.0,0,0,,,0.007412702008949,,"B, D, F, M"
44,A-C,Document/Folder,0,-1,0.0,0,0,,,0.010971319445001,,"A, C, E"
45,L,Document/Folder,0,-1,0.0,0,0,,,0.003603995186494,,L
46,L,Document/Folder,0,-1,0.0,0,0,,,0.009736492209229,,L
47,L,Document/Folder,0,-1,0.0,0,0,,,0.00649513409556,,L
48,A-C,Document/Folder,0,-1,0.0,0,0,,,0.008733484127198,,"A, C, E"
49,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.006503523664394,,"J, Z"
50,A-C,Document/Folder,0,-1,0.0,0,0,,,0.009712365268282,,"A, C, E"
51,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.004827044926858,,"J, Z"
52,D,Document/Folder,0,-1,0.0,0,0,,,0.006333424734556,,"B, D, F, M"
53,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.005600707044557,,"J, Z"
54,A,Document/Folder,0,-1,0.0,0,0,,,0.010998896348842,,"A, C, E"
55,A,Document/Folder,0,-1,0.0,0,0,,,0.00428789861683,,"A, C, E"
56,A,Document/Folder,0,-1,0.0,0,0,,,0.00611918168276,,"A, C, E"
57,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.018231010603937,,"J, Z"
58,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.006657314215667,,"J, Z"
59,A-C,Document/Folder,0,-1,0.0,0,0,,,0.004632935644231,,"A, C, E"
60,D,Document/Folder,0,-1,0.0,0,0,,,0.007100274245829,,"B, D, F, M"
61,1-2-3,Document/Folder,0,-1,0.0,0,0,,,0.006071634866992,,"1, 2, 3"
62,G,Document/Folder,0,-1,0.0,0,0,,,0.005929233793851,,G
63,B-D-F-M,Document/Folder,0,-1,0.0,0,0,,,0.008472265635551,,"B, D, F, M"
64,B,Document/Folder,0,-1,0.0,0,0,,,0.00954352242644,,"B, D, F, M"
65,B,Document/Folder,0,-1,0.0,0,0,,,0.0121276292653,,"B, D, F, M"
66,Q,Document/Folder,0,-1,0.0,0,0,,,0.006533147689162,,"N, Q, R, W"
67,D,Document/Folder,0,-1,0.0,0,0,,,0.005722635767715,,"B, D, F, M"
68,D,Document/Folder,0,-1,0.0,0,0,,,0.00518665169529,,"B, D, F, M"
69,1-2-3,Document/Folder,0,-1,0.0,0,0,,,0.005023261804472,,"1, 2, 3"
70,N-Q-R,Document/Folder,0,-1,0.0,0,0,,,0.001967583115902,,"N, Q, R, W"
71,1-2-3,Document/Folder,0,-1,0.0,0,0,,,0.005991562451713,,"1, 2, 3"
72,4-5-6,Document/Folder,0,-1,0.0,0,0,,,0.006781406635044,,"4, 5, 6"
73,D,Document/Folder,0,-1,0.0,0,0,,,0.012863288888246,,"B, D, F, M"
74,F,Document/Folder,0,-1,0.0,0,0,,,0.006504759226422,,"B, D, F, M"
75,F,Document/Folder,0,-1,0.0,0,0,,,0.008629223351653,,"B, D, F, M"
76,N,Document/Folder,0,-1,0.0,0,0,,,0.016083101845634,,"N, Q, R, W"
77,F,Document/Folder,0,-1,0.0,0,0,,,0.004816794489652,,"B, D, F, M"
78,F,Document/Folder,0,-1,0.0,0,0,,,0.006167654116688,,"B, D, F, M"
79,F,Document/Folder,0,-1,0.0,0,0,,,0.001001612245385,,"B, D, F, M"
80,D,Document/Folder,0,-1,0.0,0,0,,,0.009833440817841,,"B, D, F, M"
81,N,Document/Folder,0,-1,0.0,0,0,,,0.004837781741476,,"N, Q, R, W"
82,D,Document/Folder,0,-1,0.0,0,0,,,0.007974709080305,,"B, D, F, M"
83,R,Document/Folder,0,-1,0.0,0,0,,,0.007623225629663,,"N, Q, R, W"
84,R,Document/Folder,0,-1,0.0,0,0,,,0.006551695502362,,"N, Q, R, W"
85,F,Document/Folder,0,-1,0.0,0,0,,,0.005664662390638,,"B, D, F, M"
86,A-C,Document/Folder,0,-1,0.0,0,0,,,0.007153207772355,,"A, C, E"
87,A-C,Document/Folder,0,-1,0.0,0,0,,,0.005484774964925,,"A, C, E"
88,1,Document/Folder,0,-1,0.0,0,0,,,0.009730802895961,,"1, 2, 3"
89,1,Document/Folder,0,-1,0.0,0,0,,,0.004646633133159,,"1, 2, 3"
90,E,Document/Folder,0,-1,0.0,0,0,,,0.003486761254215,,"A, C, E"
91,E,Document/Folder,0,-1,0.0,0,0,,,0.00269594380506,,"A, C, E"
92,E,Document/Folder,0,-1,0.0,0,0,,,0.003830239704985,,"A, C, E"
93,N-W,Document/Folder,0,-1,0.0,0,0,,,0.006457612030325,,"N, Q, R, W"
94,A-C,Document/Folder,0,-1,0.0,0,0,,,0.004990672341192,,"A, C, E"
95,1,Document/Folder,0,-1,0.0,0,0,,,0.00927475067052,,"1, 2, 3"
96,B-D,Document/Folder,0,-1,0.0,0,0,,,0.007131974148637,,"B, D, F, M"
97,2-3,Document/Folder,0,-1,0.0,0,0,,,0.018279020832392,,"1, 2, 3"
98,1-2-3,Document/Folder,0,-1,0.0,0,0,,,0.005676002215127,,"1, 2, 3"
99,4-5-6,Document/Folder,0,-1,0.0,0,0,,,0.007269223411065,,"4, 5, 6"
100,4-5-6,Document/Folder,0,-1,0.0,0,0,,,0.00446739042599,,"4, 5, 6"
101,A-C,Document/Folder,0,-1,0.0,0,0,,,0.005588450230093,,"A, C, E"
102,2-3,Document/Folder,0,-1,0.0,0,0,,,0.008015688332905,,"1, 2, 3"
103,2-3,Document/Folder,0,-1,0.0,0,0,,,0.007003373187267,,"1, 2, 3"
104,2-3,Document/Folder,0,-1,0.0,0,0,,,0.00373702261162,,"1, 2, 3"
105,A-C,Document/Folder,0,-1,0.0,0,0,,,0.006835432020738,,"A, C, E"
106,A-C,Document/Folder,0,-1,0.0,0,0,,,0.007712361106387,,"A, C, E"
107,1,Document/Folder,0,-1,0.0,0,0,,,0.005624473535011,,"1, 2, 3"
108,A-C,Document/Folder,0,-1,0.0,0,0,,,0.001384013968287,,"A, C, E"
109,4-5-6,Document/Folder,0,-1,0.0,0,0,,,0.010398679980908,,"4, 5, 6"
110,2,Document/Folder,0,-1,0.0,0,0,,,0.001098963352478,,"1, 2, 3"
111,N-W,Document/Folder,0,-1,0.0,0,0,,,0.00638940779085,,"N, Q, R, W"
112,A,Document/Folder,0,-1,0.0,0,0,,,0.00964515251809,,"A, C, E"
113,A-C,Document/Folder,0,-1,0.0,0,0,,,0.005809322704291,,"A, C, E"
114,1,Document/Folder,0,-1,0.0,0,0,,,0.01108228040737,,"1, 2, 3"
115,A,Document/Folder,0,-1,0.0,0,0,,,0.007266477993626,,"A, C, E"
116,R,Document/Folder,0,-1,0.0,0,0,,,0.00830397604674,,"N, Q, R, W"
117,R,Document/Folder,0,-1,0.0,0,0,,,0.008209182039505,,"N, Q, R, W"
118,R,Document/Folder,0,-1,0.0,0,0,,,0.009050978043545,,"N, Q, R, W"
119,R,Document/Folder,0,-1,0.0,0,0,,,0.006068157922724,,"N, Q, R, W"
120,M,Document/Folder,0,-1,0.0,0,0,,,0.003554160304278,,"B, D, F, M"
121,M,Document/Folder,0,-1,0.0,0,0,,,0.00269593970259,,"B, D, F, M"
122,R,Document/Folder,0,-1,0.0,0,0,,,0.003419358748944,,"N, Q, R, W"
123,R,Document/Folder,0,-1,0.0,0,0,,,0.002695948245831,,"N, Q, R, W"
124,M,Document/Folder,0,-1,0.0,0,0,,,0.001894380379402,,"B, D, F, M"
125,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.003299591873055,,"J, Z"
126,E,Document/Folder,0,-1,0.0,0,0,,,0.009487951428158,,"A, C, E"
127,E,Document/Folder,0,-1,0.0,0,0,,,0.008209169176459,,"A, C, E"
128,7,Document/Folder,0,-1,0.0,0,0,,,0.007124221724634,,7
129,B-D,Document/Folder,0,-1,0.0,0,0,,,0.007684101739352,,"B, D, F, M"
130,E,Document/Folder,0,-1,0.0,0,0,,,0.009191931747041,,"A, C, E"
131,7,Document/Folder,0,-1,0.0,0,0,,,0.007739608865695,,7
132,A-C,Document/Folder,0,-1,0.0,0,0,,,0.001384013968287,,"A, C, E"
133,A,Document/Folder,0,-1,0.0,0,0,,,0.007312294656766,,"A, C, E"
134,1,Document/Folder,0,-1,0.0,0,0,,,0.001117622647756,,"1, 2, 3"
135,A-C,Document/Folder,0,-1,0.0,0,0,,,0.0077070767716,,"A, C, E"
136,A-C,Document/Folder,0,-1,0.0,0,0,,,0.010971319445001,,"A, C, E"
137,E,Document/Folder,0,-1,0.0,0,0,,,0.008209169176459,,"A, C, E"
138,E,Document/Folder,0,-1,0.0,0,0,,,0.007058967151893,,"A, C, E"
139,4-5,Document/Folder,0,-1,0.0,0,0,,,0.006907353268246,,"4, 5, 6"
140,4-5,Document/Folder,0,-1,0.0,0,0,,,0.006378930438568,,"4, 5, 6"
141,B-D,Document/Folder,0,-1,0.0,0,0,,,0.00724283972945,,"B, D, F, M"
142,5,Document/Folder,0,-1,0.0,0,0,,,0.010431072682014,,"4, 5, 6"
143,4,Document/Folder,0,-1,0.0,0,0,,,0.012306167595767,,"4, 5, 6"
144,E,Document/Folder,0,-1,0.0,0,0,,,0.002244870825921,,"A, C, E"
145,M,Document/Folder,0,-1,0.0,0,0,,,0.005762538707439,,"B, D, F, M"
146,S,Document/Folder,0,-1,0.0,0,0,,,0.008361945187737,,S
147,N-R,Document/Folder,0,-1,0.0,0,0,,,0.007668929358168,,"N, Q, R, W"
148,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.00752348681287,,"J, Z"
149,F,Document/Folder,0,-1,0.0,0,0,,,0.007421887366263,,"B, D, F, M"
150,F-M,Document/Folder,0,-1,0.0,0,0,,,0.005778158635769,,"B, D, F, M"
151,F-M,Document/Folder,0,-1,0.0,0,0,,,0.003887811169771,,"B, D, F, M"
152,F-M,Document/Folder,0,-1,0.0,0,0,,,0.009470065223266,,"B, D, F, M"
153,R,Document/Folder,0,-1,0.0,0,0,,,0.006068157922724,,"N, Q, R, W"
154,R,Document/Folder,0,-1,0.0,0,0,,,0.003772671889297,,"N, Q, R, W"
155,R,Document/Folder,0,-1,0.0,0,0,,,0.009505836914566,,"N, Q, R, W"
156,R,Document/Folder,0,-1,0.0,0,0,,,0.007731367853118,,"N, Q, R, W"
157,N-W,Document/Folder,0,-1,0.0,0,0,,,0.003461564221645,,"N, Q, R, W"
158,B-D-F-M,Document/Folder,0,-1,0.0,0,0,,,0.005555675026475,,"B, D, F, M"
159,2-3,Document/Folder,0,-1,0.0,0,0,,,0.006378917304388,,"1, 2, 3"
160,2,Document/Folder,0,-1,0.0,0,0,,,0.00717234424719,,"1, 2, 3"
161,3,Document/Folder,0,-1,0.0,0,0,,,0.008317074545727,,"1, 2, 3"
162,E,Document/Folder,0,-1,0.0,0,0,,,0.006700356233991,,"A, C, E"
163,4-5-6,Document/Folder,0,-1,0.0,0,0,,,0.006268907705552,,"4, 5, 6"
164,7,Document/Folder,0,-1,0.0,0,0,,,0.02417385157755,,7
165,A-C-E,Document/Folder,0,-1,0.0,0,0,,,0.001124510196497,,"A, C, E"
166,B-D,Document/Folder,0,-1,0.0,0,0,,,0.001547332171869,,"B, D, F, M"
167,G,Document/Folder,0,-1,0.0,0,0,,,0.013104612969208,,G
168,4-5,Document/Folder,0,-1,0.0,0,0,,,0.001565210157131,,"4, 5, 6"
169,L,Document/Folder,0,-1,0.0,0,0,,,0.008603542376246,,L
170,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.00704202953698,,"J, Z"
171,1,Document/Folder,0,-1,0.0,0,0,,,0.007959820073812,,"1, 2, 3"
172,A-C,Document/Folder,0,-1,0.0,0,0,,,0.007231957332288,,"A, C, E"
173,A-C,Document/Folder,0,-1,0.0,0,0,,,0.009034770240158,,"A, C, E"
174,7,Document/Folder,0,-1,0.0,0,0,,,0.007027375823351,,7
175,1,Document/Folder,0,-1,0.0,0,0,,,0.008081754494544,,"1, 2, 3"
176,F,Document/Folder,0,-1,0.0,0,0,,,0.003814083879755,,"B, D, F, M"
177,N-Q,Document/Folder,0,-1,0.0,0,0,,,0.030714692998944,,"N, Q, R, W"
178,N,Document/Folder,0,-1,0.0,0,0,,,0.006297988964779,,"N, Q, R, W"
179,D,Document/Folder,0,-1,0.0,0,0,,,0.005248200058332,,"B, D, F, M"
180,A-C,Document/Folder,0,-1,0.0,0,0,,,0.005504266517132,,"A, C, E"
181,7,Document/Folder,0,-1,0.0,0,0,,,0.001121378123525,,7
182,B-D,Document/Folder,0,-1,0.0,0,0,,,0.01300689778626,,"B, D, F, M"
183,1,Document/Folder,0,-1,0.0,0,0,,,0.00806686410843,,"1, 2, 3"
184,1,Document/Folder,0,-1,0.0,0,0,,,0.007086908172156,,"1, 2, 3"
185,A,Document/Folder,0,-1,0.0,0,0,,,0.008552700085962,,"A, C, E"
186,A,Document/Folder,0,-1,0.0,0,0,,,0.007435147476667,,"A, C, E"
187,E,Document/Folder,0,-1,0.0,0,0,,,0.004508536749759,,"A, C, E"
188,7,Document/Folder,0,-1,0.0,0,0,,,0.006441285023629,,7
189,E,Document/Folder,0,-1,0.0,0,0,,,0.005923158596626,,"A, C, E"
190,N-W,Document/Folder,0,-1,0.0,0,0,,,0.005049205497492,,"N, Q, R, W"
191,L,Document/Folder,0,-1,0.0,0,0,,,0.006245262420531,,L
192,G,Document/Folder,0,-1,0.0,0,0,,,0.005726943017217,,G
193,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.006747673198599,,"J, Z"
194,G,Document/Folder,0,-1,0.0,0,0,,,0.006791324362719,,G
195,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.007246383083343,,"J, Z"
196,L,Document/Folder,0,-1,0.0,0,0,,,0.008354523337818,,L
197,L,Document/Folder,0,-1,0.0,0,0,,,0.004276705524564,,L
198,E,Document/Folder,0,-1,0.0,0,0,,,0.001894384482085,,"A, C, E"
199,7,Document/Folder,0,-1,0.0,0,0,,,0.006777715927829,,7
200,7,Document/Folder,0,-1,0.0,0,0,,,0.006390528826545,,7
201,B-D-F-M,Document/Folder,0,-1,0.0,0,0,,,0.005497279418077,,"B, D, F, M"
202,N-Q-R-W,Document/Folder,0,-1,0.0,0,0,,,0.005901806165623,,"N, Q, R, W"
203,N-Q-R-W,Document/Folder,0,-1,0.0,0,0,,,0.005253394419482,,"N, Q, R, W"
204,G,Document/Folder,0,-1,0.0,0,0,,,0.001481361178305,,G
205,2-3,Document/Folder,0,-1,0.0,0,0,,,0.00775850311179,,"1, 2, 3"
206,S,Document/Folder,0,-1,0.0,0,0,,,0.004716320124442,,S
207,G,Document/Folder,0,-1,0.0,0,0,,,0.006814251022637,,G
208,2,Document/Folder,0,-1,0.0,0,0,,,0.005777930511864,,"1, 2, 3"
209,2,Document/Folder,0,-1,0.0,0,0,,,0.005160180713893,,"1, 2, 3"
210,2,Document/Folder,0,-1,0.0,0,0,,,0.006124922108166,,"1, 2, 3"
211,2,Document/Folder,0,-1,0.0,0,0,,,0.005842525545511,,"1, 2, 3"
212,3,Document/Folder,0,-1,0.0,0,0,,,0.009232658524951,,"1, 2, 3"
213,A-C,Document/Folder,0,-1,0.0,0,0,,,0.009581068266841,,"A, C, E"
214,2,Document/Folder,0,-1,0.0,0,0,,,0.002843891408082,,"1, 2, 3"
215,E,Document/Folder,0,-1,0.0,0,0,,,0.025312865414607,,"A, C, E"
216,M,Document/Folder,0,-1,0.0,0,0,,,0.007728251790944,,"B, D, F, M"
217,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.031431709964268,,"J, Z"
218,F,Document/Folder,0,-1,0.0,0,0,,,0.007250524921964,,"B, D, F, M"
219,N-Q-R-W,Document/Folder,0,-1,0.0,0,0,,,0.004139857082555,,"N, Q, R, W"
220,4-5-6,Document/Folder,0,-1,0.0,0,0,,,0.007492271899681,,"4, 5, 6"
221,4-5-6,Document/Folder,0,-1,0.0,0,0,,,0.007978478711492,,"4, 5, 6"
222,L,Document/Folder,0,-1,0.0,0,0,,,0.004877584855679,,L
223,4-5-6,Document/Folder,0,-1,0.0,0,0,,,0.003966191130268,,"4, 5, 6"
224,N-Q-R-W,Document/Folder,0,-1,0.0,0,0,,,0.004244079685069,,"N, Q, R, W"
225,4-5-6,Document/Folder,0,-1,0.0,0,0,,,0.003722025123771,,"4, 5, 6"
226,S,Document/Folder,0,-1,0.0,0,0,,,0.007791024575601,,S
227,2,Document/Folder,0,-1,0.0,0,0,,,0.002843891408082,,"1, 2, 3"
228,3,Document/Folder,0,-1,0.0,0,0,,,0.001242265076388,,"1, 2, 3"
229,A-C,Document/Folder,0,-1,0.0,0,0,,,0.006506364075065,,"A, C, E"
230,G,Document/Folder,0,-1,0.0,0,0,,,0.009110011942042,,G
231,A-C,Document/Folder,0,-1,0.0,0,0,,,0.010145191212602,,"A, C, E"
232,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.006828779457689,,"J, Z"
233,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.001123519876127,,"J, Z"
234,N-R-W,Document/Folder,0,-1,0.0,0,0,,,0.025221099797669,,"N, Q, R, W"
235,G,Document/Folder,0,-1,0.0,0,0,,,0.00748517075509,,G
236,J-Z,Document/Folder,0,-1,0.0,0,0,,,0.004575081797959,,"J, Z"
237,L,Document/Folder,0,-1,0.0,0,0,,,0.02834522917184,,L
238,E,Document/Folder,0,-1,0.0,0,0,,,0.001587230056507,,"A, C, E"
239,E,Document/Folder,0,-1,0.0,0,0,,,0.025312865414607,,"A, C, E"
240,F,Document/Folder,0,-1,0.0,0,0,,,0.00171955949912,,"B, D, F, M"
241,B,Document/Folder,0,-1,0.0,0,0,,,0.004464869525291,,"B, D, F, M"
242,D,Document/Folder,0,-1,0.0,0,0,,,0.004883779151273,,"B, D, F, M"
243,2-3,Document/Folder,0,-1,0.0,0,0,,,0.004805748510353,,"1, 2, 3"
244,1-2-3,Document/Folder,0,-1,0.0,0,0,,,0.00745287458794,,"1, 2, 3"
245,B-D-F-M,Document/Folder,0,-1,0.0,0,0,,,0.00276102951812,,"B, D, F, M"
246,M,Document/Folder,0,-1,0.0,0,0,,,0.003201109135758,,"B, D, F, M"
247,E,Document/Folder,0,-1,0.0,0,0,,,0.003729899388028,,"A, C, E"
248,B-D,Document/Folder,0,-1,0.0,0,0,,,0.001742240622292,,"B, D, F, M"
249,E,Document/Folder,0,-1,0.0,0,0,,,0.001598940290917,,"A, C, E"
